candidate_id,candidate_hash,family,min_expected_R,min_projected_net_R,max_cost_to_risk,session_mode,skip_same_candle,source_mode,min_hold_candles,registered_status,execution_status,engine_proof_source,behavior_cluster,net_pnl,gross_profit,gross_loss,profit_factor,max_drawdown_pct,trades,win_rate,winning_trades,losing_trades,average_win,average_loss,expectancy,largest_win,largest_loss,max_consecutive_wins,max_consecutive_losses,trade_log_hash,positive_months,negative_months,zero_months,best_month,worst_month,trades_per_month,stress_pass_count,stress_fail_count,combined_adverse_pnl,combined_adverse_dd,params,selected_trade_log_path
P34_0209,5bd770b8bfc5c7c8,balanced_activity,1.8,1.0,0.45,OFF_HOURS_STRICT_R,True,ALL,,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,66830fbfc3761f87,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542a9bf8cd0863f0ac999bf5edaeeb18b6811868d39c0018ac523b27abae5aba,0.0,0.0,1.0,0.0,0.0,0.0,0,15.0,0.0,0.0,"{""family"": ""balanced_activity"", ""max_cost_to_risk"": 0.45, ""min_expected_R"": 1.8, ""min_hold_candles"": null, ""min_projected_net_R"": 1.0, ""session_mode"": ""OFF_HOURS_STRICT_R"", ""skip_same_candle"": true, ""source_mode"": ""ALL""}",
P34_0210,6e4640ffbdf77bba,cost_to_atr_gate,,1.15,,ALL,False,ALL,,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,df42558cd8accc80,7504.35,37809.1,30304.74,1.2476,16.5822,337,0.5104,172.0,165.0,219.82,-183.67,22.27,332.06,-274.42,5.0,8.0,b6b25eba355a5f33a654f307e1f1ccb78103b0e52aa3af163db765b58d79cd30,48.0,26.0,0.0,949.8,-731.95,4.55,7,8.0,-22948.24,217.5769,"{""family"": ""cost_to_atr_gate"", ""max_cost_to_risk"": null, ""min_expected_R"": null, ""min_hold_candles"": null, ""min_projected_net_R"": 1.15, ""session_mode"": ""ALL"", ""skip_same_candle"": false, ""source_mode"": ""ALL""}",
P34_0211,a69be41cf694621f,projected_net_r_gate,1.0,1.15,,ALL,False,ALL,,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,ad59005372ee5538,7504.35,37809.1,30304.74,1.2476,16.5822,337,0.5104,172.0,165.0,219.82,-183.67,22.27,332.06,-274.42,5.0,8.0,b6b25eba355a5f33a654f307e1f1ccb78103b0e52aa3af163db765b58d79cd30,48.0,26.0,0.0,949.8,-731.95,4.55,7,8.0,-22948.24,217.5769,"{""family"": ""projected_net_r_gate"", ""max_cost_to_risk"": null, ""min_expected_R"": 1.0, ""min_hold_candles"": null, ""min_projected_net_R"": 1.15, ""session_mode"": ""ALL"", ""skip_same_candle"": false, ""source_mode"": ""ALL""}",
P34_0212,1dda4cd08279e260,low_r_filtered,1.1,1.15,,ALL,False,ALL,,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,01879471252eda55,7504.35,37809.1,30304.74,1.2476,16.5822,337,0.5104,172.0,165.0,219.82,-183.67,22.27,332.06,-274.42,5.0,8.0,b6b25eba355a5f33a654f307e1f1ccb78103b0e52aa3af163db765b58d79cd30,48.0,26.0,0.0,949.8,-731.95,4.55,7,8.0,-22948.24,217.5769,"{""family"": ""low_r_filtered"", ""max_cost_to_risk"": null, ""min_expected_R"": 1.1, ""min_hold_candles"": null, ""min_projected_net_R"": 1.15, ""session_mode"": ""ALL"", ""skip_same_candle"": false, ""source_mode"": ""ALL""}",
P34_0213,a0fb53e6b81fd61d,session_aware,1.2,1.3,,ALL,False,ALL,,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,5e82ecbf1845408c,914.38,13827.79,12913.41,1.0708,18.7958,130,0.4385,57.0,73.0,242.59,-176.9,7.03,332.06,-242.65,8.0,8.0,8d606b56b8aa9a40e209981afc83e4fab310c8a44ad237c13d750751b396379b,28.0,30.0,0.0,847.08,-782.81,2.24,7,8.0,-10459.69,104.4649,"{""family"": ""session_aware"", ""max_cost_to_risk"": null, ""min_expected_R"": 1.2, ""min_hold_candles"": null, ""min_projected_net_R"": 1.3, ""session_mode"": ""ALL"", ""skip_same_candle"": false, ""source_mode"": ""ALL""}",
P34_0214,2a98d496d5052c91,off_hours_stricter_r,1.35,1.3,,ALL,False,ALL,,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,07103f93223a9e75,914.38,13827.79,12913.41,1.0708,18.7958,130,0.4385,57.0,73.0,242.59,-176.9,7.03,332.06,-242.65,8.0,8.0,8d606b56b8aa9a40e209981afc83e4fab310c8a44ad237c13d750751b396379b,28.0,30.0,0.0,847.08,-782.81,2.24,7,8.0,-10459.69,104.4649,"{""family"": ""off_hours_stricter_r"", ""max_cost_to_risk"": null, ""min_expected_R"": 1.35, ""min_hold_candles"": null, ""min_projected_net_R"": 1.3, ""session_mode"": ""ALL"", ""skip_same_candle"": false, ""source_mode"": ""ALL""}",
P34_0215,65b25267c11d6eb3,same_candle_hardened,1.5,1.3,0.1,ALL,False,ALL,,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,f1cca08dbfc70b3e,-157.99,2400.47,2558.46,0.9382,13.8706,23,0.3913,9.0,14.0,266.72,-182.75,-6.87,332.06,-242.65,6.0,8.0,d8e41d77f2a6d3a5c62e6e8dfdbed7bf36f8017deb3499bb82094cf07efb4120,9.0,12.0,0.0,332.06,-437.73,1.1,0,15.0,-2927.87,33.2771,"{""family"": ""same_candle_hardened"", ""max_cost_to_risk"": 0.1, ""min_expected_R"": 1.5, ""min_hold_candles"": null, ""min_projected_net_R"": 1.3, ""session_mode"": ""ALL"", ""skip_same_candle"": false, ""source_mode"": ""ALL""}",
P34_0216,f3bf6a0c4536d330,cand0190_relative,1.8,,0.1,ALL,False,ALL,,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,d14a4a84ed016c05,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542a9bf8cd0863f0ac999bf5edaeeb18b6811868d39c0018ac523b27abae5aba,0.0,0.0,1.0,0.0,0.0,0.0,0,15.0,0.0,0.0,"{""family"": ""cand0190_relative"", ""max_cost_to_risk"": 0.1, ""min_expected_R"": 1.8, ""min_hold_candles"": null, ""min_projected_net_R"": null, ""session_mode"": ""ALL"", ""skip_same_candle"": false, ""source_mode"": ""ALL""}",
P34_0217,0ddd0c15cb3b1c5b,high_pf_low_frequency,,,0.1,NO_OFF_HOURS,False,ALL,,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,acf95b35001183de,9273.69,35734.55,26460.85,1.3505,9.2091,338,0.5592,189.0,149.0,189.07,-177.59,27.44,332.06,-274.42,7.0,5.0,8770fd4760ef73c62d1a32ee9cb3d801aaf8a832bfa90b5aacd02058dbfd2195,47.0,25.0,0.0,894.12,-740.72,4.69,9,6.0,-23544.77,222.9144,"{""family"": ""high_pf_low_frequency"", ""max_cost_to_risk"": 0.1, ""min_expected_R"": null, ""min_hold_candles"": null, ""min_projected_net_R"": null, ""session_mode"": ""NO_OFF_HOURS"", ""skip_same_candle"": false, ""source_mode"": ""ALL""}",reports/phase34_candidate_P34_0217_trade_log.csv
P34_0218,a7d61960d30008e4,stress_hardened,1.0,,0.1,NO_OFF_HOURS,False,ALL,,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,e756fd8c69b8eaf3,8439.85,30691.69,22251.84,1.3793,10.4791,271,0.5498,149.0,122.0,205.98,-182.39,31.14,332.06,-274.42,9.0,6.0,f20126ff3edf206e75d56c923387ec7b86252534bf654a2c0c454803c6421bce,47.0,24.0,0.0,769.05,-753.78,3.82,9,6.0,-18189.5,176.0934,"{""family"": ""stress_hardened"", ""max_cost_to_risk"": 0.1, ""min_expected_R"": 1.0, ""min_hold_candles"": null, ""min_projected_net_R"": null, ""session_mode"": ""NO_OFF_HOURS"", ""skip_same_candle"": false, ""source_mode"": ""ALL""}",reports/phase34_candidate_P34_0218_trade_log.csv
P34_0219,d28247c197238bf3,balanced_activity,1.1,0.7,0.1,NO_OFF_HOURS,False,ALL,,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,95fb0744ab5d547e,8509.13,26439.62,17930.5,1.4746,10.044,214,0.5561,119.0,95.0,222.18,-188.74,39.76,332.06,-274.42,6.0,5.0,3fb1d1af3f87889363b6605320444a6614b171a3265b2698b56a06c0c4496d61,47.0,23.0,0.0,896.37,-675.46,3.06,9,6.0,-13623.84,133.5855,"{""family"": ""balanced_activity"", ""max_cost_to_risk"": 0.1, ""min_expected_R"": 1.1, ""min_hold_candles"": null, ""min_projected_net_R"": 0.7, ""session_mode"": ""NO_OFF_HOURS"", ""skip_same_candle"": false, ""source_mode"": ""ALL""}",reports/phase34_candidate_P34_0219_trade_log.csv
P34_0220,46dbedd53183f79e,cost_to_atr_gate,1.2,0.7,0.15,NO_OFF_HOURS,True,ALL,,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,02b6749e298d265e,5916.36,23538.57,17622.21,1.3357,13.3115,200,0.535,107.0,93.0,219.99,-189.49,29.58,332.06,-274.42,5.0,5.0,1c19dd4f61d0701d99dc2a06df29e0c2cb94edd9e632f96e5280503bac4297c0,41.0,28.0,0.0,896.37,-675.46,2.9,9,6.0,-12745.89,125.4652,"{""family"": ""cost_to_atr_gate"", ""max_cost_to_risk"": 0.15, ""min_expected_R"": 1.2, ""min_hold_candles"": null, ""min_projected_net_R"": 0.7, ""session_mode"": ""NO_OFF_HOURS"", ""skip_same_candle"": true, ""source_mode"": ""ALL""}",
P34_0221,aa0e21d1445bc4b9,projected_net_r_gate,1.35,0.7,0.15,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,2.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,f417f8cd018867f7,2836.86,12281.38,9444.52,1.3004,14.703,101,0.5149,52.0,49.0,236.18,-192.75,28.09,332.06,-274.42,5.0,7.0,dc54a6c68dd7098cf6424b5c89453490fd2a1dabf51d86837552826e59126f5c,32.0,20.0,0.0,1110.12,-675.46,1.94,7,8.0,-7809.33,82.1772,"{""family"": ""projected_net_r_gate"", ""max_cost_to_risk"": 0.15, ""min_expected_R"": 1.35, ""min_hold_candles"": 2, ""min_projected_net_R"": 0.7, ""session_mode"": ""NO_OFF_HOURS"", ""skip_same_candle"": false, ""source_mode"": ""NO_FUNDING_REVERSAL""}",
P34_0222,9efe15e79940ae89,low_r_filtered,1.5,0.9,0.15,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,2.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,b91aceaceecd3b43,-312.05,1815.2,2127.25,0.8533,10.6421,17,0.4118,7.0,10.0,259.31,-212.73,-18.36,332.06,-274.42,4.0,4.0,8421737aa375fc2e122b5558cacd31f19dd21f0805de4f3cfa97a97df166b2cc,6.0,9.0,0.0,332.06,-382.83,1.13,0,15.0,-2563.18,26.8766,"{""family"": ""low_r_filtered"", ""max_cost_to_risk"": 0.15, ""min_expected_R"": 1.5, ""min_hold_candles"": 2, ""min_projected_net_R"": 0.9, ""session_mode"": ""NO_OFF_HOURS"", ""skip_same_candle"": false, ""source_mode"": ""NO_FUNDING_REVERSAL""}",
P34_0223,32d9531e578aaa0d,session_aware,1.8,0.9,0.15,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,2.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,ce63b00945c126d5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542a9bf8cd0863f0ac999bf5edaeeb18b6811868d39c0018ac523b27abae5aba,0.0,0.0,1.0,0.0,0.0,0.0,0,15.0,0.0,0.0,"{""family"": ""session_aware"", ""max_cost_to_risk"": 0.15, ""min_expected_R"": 1.8, ""min_hold_candles"": 2, ""min_projected_net_R"": 0.9, ""session_mode"": ""NO_OFF_HOURS"", ""skip_same_candle"": false, ""source_mode"": ""NO_FUNDING_REVERSAL""}",
P34_0224,10f92b8fd79c5a6d,off_hours_stricter_r,,0.9,0.15,LONDON_NY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,2d99c9619221900d,5710.73,26090.77,20380.04,1.2802,12.5974,239,0.5314,127.0,112.0,205.44,-181.96,23.89,332.06,-274.42,7.0,5.0,f06cf0d7ce74f731df71521371121bef5da9e85e67fb0882544f652f1c0cc159,45.0,25.0,0.0,828.46,-675.46,3.41,7,8.0,-16281.84,159.4424,"{""family"": ""off_hours_stricter_r"", ""max_cost_to_risk"": 0.15, ""min_expected_R"": null, ""min_hold_candles"": 2, ""min_projected_net_R"": 0.9, ""session_mode"": ""LONDON_NY"", ""skip_same_candle"": false, ""source_mode"": ""NO_FUNDING_REVERSAL""}",
P34_0225,09921a3cc1ba41f8,same_candle_hardened,1.0,1.0,0.2,LONDON_NY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,f311fd17a5e5d792,5886.61,23826.36,17939.76,1.3281,13.3359,208,0.5337,111.0,97.0,214.65,-184.95,28.3,332.06,-274.42,5.0,5.0,b23eeffbcdc75ff7986af175e7f7398fa3e913dd33564c0c4fb0c92eed4151d0,44.0,26.0,0.0,828.46,-675.46,2.97,9,6.0,-14584.51,142.8649,"{""family"": ""same_candle_hardened"", ""max_cost_to_risk"": 0.2, ""min_expected_R"": 1.0, ""min_hold_candles"": 2, ""min_projected_net_R"": 1.0, ""session_mode"": ""LONDON_NY"", ""skip_same_candle"": false, ""source_mode"": ""NO_FUNDING_REVERSAL""}",
P34_0226,dcf67cbb614ac164,cand0190_relative,1.1,1.0,0.2,LONDON_NY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,f2312b65686f2e1b,6279.31,23007.06,16727.75,1.3754,13.02,192,0.5417,104.0,88.0,221.22,-190.09,32.7,332.06,-274.42,5.0,5.0,04389f30bc017f7aaa8376c5e677f6ad470ff2a56b2ccd0c35d51728b1cde23e,43.0,27.0,0.0,896.37,-675.46,2.74,9,6.0,-12316.21,121.7438,"{""family"": ""cand0190_relative"", ""max_cost_to_risk"": 0.2, ""min_expected_R"": 1.1, ""min_hold_candles"": 2, ""min_projected_net_R"": 1.0, ""session_mode"": ""LONDON_NY"", ""skip_same_candle"": false, ""source_mode"": ""NO_FUNDING_REVERSAL""}",
P34_0227,c804dee28ff6df4d,high_pf_low_frequency,1.2,1.0,0.2,LONDON_NY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,230776e3538634d0,6279.31,23007.06,16727.75,1.3754,13.02,192,0.5417,104.0,88.0,221.22,-190.09,32.7,332.06,-274.42,5.0,5.0,04389f30bc017f7aaa8376c5e677f6ad470ff2a56b2ccd0c35d51728b1cde23e,43.0,27.0,0.0,896.37,-675.46,2.74,9,6.0,-12316.21,121.7438,"{""family"": ""high_pf_low_frequency"", ""max_cost_to_risk"": 0.2, ""min_expected_R"": 1.2, ""min_hold_candles"": 2, ""min_projected_net_R"": 1.0, ""session_mode"": ""LONDON_NY"", ""skip_same_candle"": false, ""source_mode"": ""NO_FUNDING_REVERSAL""}",
P34_0228,90ff7e45edb78887,stress_hardened,1.35,1.15,0.2,LONDON_NY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,f265185910fd7099,2924.11,12368.63,9444.52,1.3096,14.6092,101,0.5149,52.0,49.0,237.86,-192.75,28.95,332.06,-274.42,5.0,7.0,85bbc1b2858a81fc81038f830cc8231ec7ec3322615e5f3432bbf3e694b186ff,32.0,20.0,0.0,1110.12,-675.46,1.94,9,6.0,-8528.51,89.2716,"{""family"": ""stress_hardened"", ""max_cost_to_risk"": 0.2, ""min_expected_R"": 1.35, ""min_hold_candles"": 2, ""min_projected_net_R"": 1.15, ""session_mode"": ""LONDON_NY"", ""skip_same_candle"": false, ""source_mode"": ""NO_FUNDING_REVERSAL""}",
P34_0229,3c325ae9e9edcd7f,balanced_activity,1.5,1.15,0.2,LONDON_NY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,263fa942115282b4,-0.38,2126.87,2127.25,0.9998,10.3447,18,0.4444,8.0,10.0,265.86,-212.73,-0.02,332.06,-274.42,5.0,4.0,04b308aaabb564a23adde846a1a1bab3ba2c6e23783c1e7d527d121d9937dd24,7.0,9.0,0.0,332.06,-382.83,1.12,0,15.0,-2285.32,26.1618,"{""family"": ""balanced_activity"", ""max_cost_to_risk"": 0.2, ""min_expected_R"": 1.5, ""min_hold_candles"": 2, ""min_projected_net_R"": 1.15, ""session_mode"": ""LONDON_NY"", ""skip_same_candle"": false, ""source_mode"": ""NO_FUNDING_REVERSAL""}",
P34_0230,125607d56bd20300,cost_to_atr_gate,1.8,1.15,0.3,LONDON_NY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,21c69f83835471a6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542a9bf8cd0863f0ac999bf5edaeeb18b6811868d39c0018ac523b27abae5aba,0.0,0.0,1.0,0.0,0.0,0.0,0,15.0,0.0,0.0,"{""family"": ""cost_to_atr_gate"", ""max_cost_to_risk"": 0.3, ""min_expected_R"": 1.8, ""min_hold_candles"": 2, ""min_projected_net_R"": 1.15, ""session_mode"": ""LONDON_NY"", ""skip_same_candle"": false, ""source_mode"": ""NO_FUNDING_REVERSAL""}",
P34_0231,e311f1c30dddfd6f,projected_net_r_gate,,1.3,0.3,LONDON_ONLY,True,NO_FUNDING_REVERSAL,2.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,a28ff50bcb6234ea,-175.77,741.44,917.21,0.8084,6.6023,9,0.4444,4.0,5.0,185.36,-183.44,-19.53,271.97,-237.79,2.0,3.0,7efbfa678b2012793bc7ba0caab12142f7e122c9f32d6ee10457a36e4b9e6f36,3.0,5.0,0.0,271.97,-237.79,1.12,2,13.0,-741.99,9.8608,"{""family"": ""projected_net_r_gate"", ""max_cost_to_risk"": 0.3, ""min_expected_R"": null, ""min_hold_candles"": 2, ""min_projected_net_R"": 1.3, ""session_mode"": ""LONDON_ONLY"", ""skip_same_candle"": true, ""source_mode"": ""NO_FUNDING_REVERSAL""}",
P34_0232,78ff686adf836dcd,low_r_filtered,1.0,1.3,0.3,LONDON_ONLY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,bd819d0de1eebbed,-175.77,741.44,917.21,0.8084,6.6023,9,0.4444,4.0,5.0,185.36,-183.44,-19.53,271.97,-237.79,2.0,3.0,7efbfa678b2012793bc7ba0caab12142f7e122c9f32d6ee10457a36e4b9e6f36,3.0,5.0,0.0,271.97,-237.79,1.12,2,13.0,-741.99,9.8608,"{""family"": ""low_r_filtered"", ""max_cost_to_risk"": 0.3, ""min_expected_R"": 1.0, ""min_hold_candles"": 2, ""min_projected_net_R"": 1.3, ""session_mode"": ""LONDON_ONLY"", ""skip_same_candle"": false, ""source_mode"": ""NO_FUNDING_REVERSAL""}",
P34_0233,7d747434a6a29e4c,session_aware,1.1,1.3,0.3,LONDON_ONLY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,c8362e301d3a4576,-175.77,741.44,917.21,0.8084,6.6023,9,0.4444,4.0,5.0,185.36,-183.44,-19.53,271.97,-237.79,2.0,3.0,7efbfa678b2012793bc7ba0caab12142f7e122c9f32d6ee10457a36e4b9e6f36,3.0,5.0,0.0,271.97,-237.79,1.12,2,13.0,-741.99,9.8608,"{""family"": ""session_aware"", ""max_cost_to_risk"": 0.3, ""min_expected_R"": 1.1, ""min_hold_candles"": 2, ""min_projected_net_R"": 1.3, ""session_mode"": ""LONDON_ONLY"", ""skip_same_candle"": false, ""source_mode"": ""NO_FUNDING_REVERSAL""}",
P34_0234,021c1f093840fb1c,off_hours_stricter_r,1.2,,0.3,LONDON_ONLY,False,BB_ONLY,2.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,a61377714d9e4675,511.07,2086.34,1575.26,1.3244,6.2548,21,0.5238,11.0,10.0,189.67,-157.53,24.34,271.38,-228.12,3.0,3.0,424226795f06cbdedc5aadc24d7ff52fa3fa3c62cba953f6e322d969d3924bee,8.0,7.0,0.0,381.73,-318.07,1.4,9,6.0,-857.99,11.6986,"{""family"": ""off_hours_stricter_r"", ""max_cost_to_risk"": 0.3, ""min_expected_R"": 1.2, ""min_hold_candles"": 2, ""min_projected_net_R"": null, ""session_mode"": ""LONDON_ONLY"", ""skip_same_candle"": false, ""source_mode"": ""BB_ONLY""}",
P34_0235,a3693d38b2dffcf1,same_candle_hardened,1.35,,0.45,LONDON_ONLY,False,BB_ONLY,2.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,def8cc80a4834e3d,-15.04,380.96,396.0,0.962,1.7439,5,0.4,2.0,3.0,190.48,-132.0,-3.01,222.26,-173.27,1.0,2.0,4d26310c0ec71f5c7e8660d54f997df0f7b6ff23cdc13ffc249b0ab402ce04fd,2.0,3.0,0.0,222.26,-173.27,1.0,2,13.0,-303.26,3.7385,"{""family"": ""same_candle_hardened"", ""max_cost_to_risk"": 0.45, ""min_expected_R"": 1.35, ""min_hold_candles"": 2, ""min_projected_net_R"": null, ""session_mode"": ""LONDON_ONLY"", ""skip_same_candle"": false, ""source_mode"": ""BB_ONLY""}",
P34_0236,863d8bcf1129a447,cand0190_relative,1.5,,0.45,LONDON_ONLY,False,BB_ONLY,2.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,2803f8eed5cad641,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542a9bf8cd0863f0ac999bf5edaeeb18b6811868d39c0018ac523b27abae5aba,0.0,0.0,1.0,0.0,0.0,0.0,0,15.0,0.0,0.0,"{""family"": ""cand0190_relative"", ""max_cost_to_risk"": 0.45, ""min_expected_R"": 1.5, ""min_hold_candles"": 2, ""min_projected_net_R"": null, ""session_mode"": ""LONDON_ONLY"", ""skip_same_candle"": false, ""source_mode"": ""BB_ONLY""}",
P34_0237,6c7ad9860104ea29,high_pf_low_frequency,1.8,0.7,0.45,LONDON_ONLY,False,BB_ONLY,2.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,ad0ba2bfc192a6ac,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542a9bf8cd0863f0ac999bf5edaeeb18b6811868d39c0018ac523b27abae5aba,0.0,0.0,1.0,0.0,0.0,0.0,0,15.0,0.0,0.0,"{""family"": ""high_pf_low_frequency"", ""max_cost_to_risk"": 0.45, ""min_expected_R"": 1.8, ""min_hold_candles"": 2, ""min_projected_net_R"": 0.7, ""session_mode"": ""LONDON_ONLY"", ""skip_same_candle"": false, ""source_mode"": ""BB_ONLY""}",
P34_0238,777877116d2278ce,stress_hardened,,0.7,0.45,NY_ONLY,False,BB_ONLY,4.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,c313e21f37b4a865,1448.4,9575.89,8127.49,1.1782,17.9098,95,0.5158,49.0,46.0,195.43,-176.68,15.25,270.55,-247.67,7.0,6.0,64e56c64bce6cc0a8f8ba814133c915b754feb85f9b5bdea684f99cbccb1480c,27.0,22.0,0.0,1040.51,-433.01,1.94,7,8.0,-6412.52,67.4033,"{""family"": ""stress_hardened"", ""max_cost_to_risk"": 0.45, ""min_expected_R"": null, ""min_hold_candles"": 4, ""min_projected_net_R"": 0.7, ""session_mode"": ""NY_ONLY"", ""skip_same_candle"": false, ""source_mode"": ""BB_ONLY""}",
P34_0239,db7cf7f807046af2,balanced_activity,1.0,0.7,0.45,NY_ONLY,False,BB_ONLY,4.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,1a41c081e4f24895,1448.4,9575.89,8127.49,1.1782,17.9098,95,0.5158,49.0,46.0,195.43,-176.68,15.25,270.55,-247.67,7.0,6.0,64e56c64bce6cc0a8f8ba814133c915b754feb85f9b5bdea684f99cbccb1480c,27.0,22.0,0.0,1040.51,-433.01,1.94,7,8.0,-6412.52,67.4033,"{""family"": ""balanced_activity"", ""max_cost_to_risk"": 0.45, ""min_expected_R"": 1.0, ""min_hold_candles"": 4, ""min_projected_net_R"": 0.7, ""session_mode"": ""NY_ONLY"", ""skip_same_candle"": false, ""source_mode"": ""BB_ONLY""}",
P34_0240,76ccf699bfe11d6f,cost_to_atr_gate,1.1,0.9,,NY_ONLY,False,BB_ONLY,4.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,6027420c2010f719,2243.66,8304.56,6060.9,1.3702,13.5613,73,0.5479,40.0,33.0,207.61,-183.66,30.74,270.55,-247.67,6.0,6.0,fed3cc33ec080c21cb4549827a231b47e276144a708eb1144b5f83573276db53,27.0,17.0,0.0,1040.51,-433.01,1.66,9,6.0,-4196.1,48.8809,"{""family"": ""cost_to_atr_gate"", ""max_cost_to_risk"": null, ""min_expected_R"": 1.1, ""min_hold_candles"": 4, ""min_projected_net_R"": 0.9, ""session_mode"": ""NY_ONLY"", ""skip_same_candle"": false, ""source_mode"": ""BB_ONLY""}",
