strategy,entry_time,entry_datetime,exit_time,exit_datetime,side,entry_price,exit_price,raw_exit_price,stop_loss,take_profit,size,gross_pnl,fees,entry_slippage,exit_slippage,slippage,funding,net_pnl,capital_after,reason,R,hold_candles,is_limit,is_fallback_market,is_partial_fill,is_adverse_selection,exit_datetime_parsed,month,same_candle,session
BB Expansion Long,1621681200000,2021-05-22 11:00:00+00:00,1621753200000,2021-05-23 07:00:00+00:00,Long,38351.8,35935.77939052567,35953.75626866,35953.75626866,40972.86747926667,0.063,-152.209298396883,2.3400587508015587,1.2083400000000184,1.1325433224627923,2.340883322462811,0.476134911,-155.0254920586846,14771.435917363451,SL Hit,-1.007496476356703,20,False,False,False,False,2021-05-23 07:00:00,2021-05,False,LONDON
BB Expansion Short,1621756800000,2021-05-23 08:00:00+00:00,1621756800000,2021-05-23 08:00:00+00:00,Short,35886.1,34052.25169973009,34035.23408268875,37599.34132558013,34035.23408268875,0.087,159.54480212348187,3.042318298938259,1.5616500000003797,1.480532682596553,3.0421826825969327,0.1565262192585,156.34595760528512,14927.78187496874,TP Hit,1.0703969562775624,0,False,False,False,False,2021-05-23 08:00:00,2021-05,True,LONDON
BB Expansion Long,1621886400000,2021-05-24 20:00:00+00:00,1621936800000,2021-05-25 10:00:00+00:00,Long,39583.7,37570.30776844061,37589.10231960041,37589.10231960041,42305.9101116661,0.076,-153.0178095985135,2.931852295200743,1.506319999999978,1.4283858881448686,2.9347058881448467,0.59104288,-156.54070477371428,14771.241170195024,SL Hit,-1.009422727873641,14,False,False,False,False,2021-05-25 10:00:00,2021-05,False,NEW_YORK
BB Expansion Short,1621944000000,2021-05-25 12:00:00+00:00,1621954800000,2021-05-25 15:00:00+00:00,Short,36549.6,38329.462472758096,38310.30731909855,38310.30731909855,34631.82853433496,0.085,-151.28831018443827,3.182360155092219,1.5529500000003464,1.62818806106181,3.1811380610621565,0.0,-154.4706703395305,14616.770499855496,SL Hit,-1.0108792378220803,3,False,False,False,False,2021-05-25 15:00:00,2021-05,False,LONDON
BB Expansion Long,1621998000000,2021-05-26 03:00:00+00:00,1622077200000,2021-05-27 01:00:00+00:00,Long,39234.6,37679.346130701255,37698.19522831541,37698.19522831541,40900.31752409398,0.096,-149.3043714526794,3.69186941427366,1.8815999999998605,1.8095133709588556,3.691113370958716,1.137021792,-154.13326265895304,14462.63723719654,SL Hit,-1.012268314939876,22,False,False,False,False,2021-05-27 01:00:00,2021-05,False,OFF_HOURS
BB Expansion Short,1622080800000,2021-05-27 02:00:00+00:00,1622102400000,2021-05-27 08:00:00+00:00,Short,37608.9,39059.58434411433,39040.06431195836,39040.06431195836,36058.38520893517,0.102,-147.96980309966148,3.9100927015498304,1.9175999999995543,1.991043279909456,3.9086432799090094,-0.3903343139999999,-151.4895614872113,14311.147675709328,SL Hit,-1.0136392669890326,6,False,False,False,False,2021-05-27 08:00:00,2021-05,False,OFF_HOURS
BB Expansion Short,1622178000000,2021-05-28 05:00:00+00:00,1622188800000,2021-05-28 08:00:00+00:00,Short,37300.5,35964.381667947775,35946.40846371592,38554.63638265568,35946.40846371592,0.116,154.98972651805812,4.249363136740971,2.1645600000004053,2.084891690895456,4.249451690895862,-0.4287971319999999,151.16916051331714,14462.316836222646,TP Hit,1.0653692457457782,3,False,False,False,False,2021-05-28 08:00:00,2021-05,False,OFF_HOURS
BB Expansion Short,1622311200000,2021-05-29 18:00:00+00:00,1622354400000,2021-05-30 06:00:00+00:00,Short,33896.9,35535.66137551983,35517.90242430768,35517.90242430768,31685.927744017117,0.09,-147.48852379678428,3.124465261898393,1.5218999999996594,1.5983056090933678,3.120205609093027,-0.3231890831249999,-150.28979997555768,14312.027036247087,SL Hit,-1.010955536491399,12,False,False,False,False,2021-05-30 06:00:00,2021-05,False,NEW_YORK
BB Expansion Long,1622361600000,2021-05-30 08:00:00+00:00,1622426400000,2021-05-31 02:00:00+00:00,Long,36015.5,34602.87874168719,34620.18883610524,34620.18883610524,37533.10240432751,0.052,-73.45630543226596,1.8360778472838668,0.936,0.9001249097384861,1.8361249097384864,0.5571243600000001,-75.84950763954983,14236.17752860754,SL Hit,-1.012405902615822,18,False,False,False,False,2021-05-31 02:00:00,2021-05,False,LONDON
BB Expansion Short,1622437200000,2021-05-31 05:00:00+00:00,1622444400000,2021-05-31 07:00:00+00:00,Short,34447.7,35501.609772502154,35483.86783858286,35483.86783858286,33332.77684601904,0.14,-147.5473681503019,4.896451684075151,2.4122000000004484,2.483870748701011,4.89607074870146,0.0,-152.44381983437708,14083.73370877316,SL Hit,-1.0171226448637491,2,False,False,False,False,2021-05-31 07:00:00,2021-05,False,OFF_HOURS
BB Expansion Short,1622786400000,2021-06-04 06:00:00+00:00,1622851200000,2021-06-05 00:00:00+00:00,Short,36738.6,37741.1229082673,37722.26177737861,37722.26177737861,35416.3586425297,0.146,-146.36834460702624,5.437019772303513,2.686400000000212,2.753725109748775,5.440125109748987,-2.1818327244636,-149.62353165486618,13934.110177118297,SL Hit,-1.0191744066125592,18,False,False,False,False,2021-06-05 00:00:00,2021-06,False,OFF_HOURS
BB Expansion Short,1623103200000,2021-06-07 22:00:00+00:00,1623117600000,2021-06-08 02:00:00+00:00,Short,34088.6,32756.468668194597,32740.098618885157,35088.81259440268,32740.098618885157,0.071,94.58132455818377,2.372999937720908,1.2091299999999172,1.1622735009702554,2.371403500970173,-0.2382118869999999,92.44653650746288,14026.556713625758,TP Hit,1.3318481883353392,4,False,False,False,False,2021-06-08 02:00:00,2021-06,False,OFF_HOURS
BB Expansion Long,1623222000000,2021-06-09 07:00:00+00:00,1623250800000,2021-06-09 15:00:00+00:00,Long,34189.0,35814.88468866603,35832.80108921063,32976.13721576834,35832.80108921063,0.059,95.9271966312959,2.065114598315648,1.0059500000001718,1.057067632131402,2.063017632131574,0.20144665,93.66063538298025,14120.217349008735,TP Hit,1.3405347330333195,8,False,False,False,False,2021-06-09 15:00:00,2021-06,False,OFF_HOURS
BB Expansion Short,1623474000000,2021-06-12 05:00:00+00:00,1623600000000,2021-06-13 16:00:00+00:00,Short,35215.1,36304.9998792916,36286.85645106607,36286.85645106607,33768.71326240824,0.134,-146.04658382507478,4.7918466919125375,2.366440000000468,2.431219382220836,4.797659382221304,-1.1803627400028005,-149.65806777698452,13970.559281231754,SL Hit,-1.0169286858105508,35,False,False,False,False,2021-06-13 16:00:00,2021-06,False,OFF_HOURS
BB Expansion Long,1623607200000,2021-06-13 18:00:00+00:00,1623614400000,2021-06-13 20:00:00+00:00,Long,37285.2,38495.01368103078,38514.270816439,36368.20821216392,38514.270816439,0.156,188.73093424080236,5.910856667120401,2.907839999999909,3.00411312368192,5.91195312368183,0.0,182.82007757368197,14153.379358805436,TP Hit,1.3193288065160398,2,False,False,False,False,2021-06-13 20:00:00,2021-06,False,NEW_YORK
BB Expansion Long,1623679200000,2021-06-14 14:00:00+00:00,1623697200000,2021-06-14 19:00:00+00:00,Long,40540.6,39461.5758421457,39481.31650039589,39481.31650039589,41674.81055511567,0.136,-146.74728546818469,5.440147957265907,2.756719999999565,2.684729522026319,5.441449522025884,-0.1739247947328,-152.01350863071778,14001.365850174718,SL Hit,-1.018635859293165,5,False,False,False,False,2021-06-14 19:00:00,2021-06,False,NEW_YORK
BB Expansion Short,1624042800000,2021-06-18 19:00:00+00:00,1624064400000,2021-06-19 01:00:00+00:00,Short,35241.8,36271.19947391329,36253.07293744457,36253.07293744457,34156.58562506158,0.141,-145.14532582177392,5.041666462910887,2.4844199999993437,2.5558416420896024,5.040261642088946,-0.504940881,-149.6820514036848,13851.683798771031,SL Hit,-1.0179244749835048,6,False,False,False,False,2021-06-19 01:00:00,2021-06,False,NEW_YORK
BB Expansion Short,1624190400000,2021-06-20 12:00:00+00:00,1624208400000,2021-06-20 17:00:00+00:00,Short,33839.1,34759.92179447072,34742.55051921112,34742.55051921112,32870.94386754321,0.156,-143.6481999374325,5.350723699968716,2.637960000000545,2.7099189404982025,5.347878940498747,-0.536380572,-148.4625430654012,13703.221255705632,SL Hit,-1.019227699680523,5,False,False,False,False,2021-06-20 17:00:00,2021-06,False,LONDON
BB Expansion Short,1625486400000,2021-07-05 12:00:00+00:00,1625508000000,2021-07-05 18:00:00+00:00,Short,33346.6,34022.6444548166,34005.6416339996,34005.6416339996,32471.182730556106,0.107,-72.33675666537597,3.604254578332688,1.7847600000000312,1.819301827418676,3.604061827418708,-0.359254854,-75.58175638970867,13627.639499315925,SL Hit,-1.0257993121220734,6,False,False,False,False,2021-07-05 18:00:00,2021-07,False,LONDON
BB Expansion Long,1626861600000,2021-07-21 10:00:00+00:00,1626883200000,2021-07-21 16:00:00+00:00,Long,31307.5,32089.53932724362,32105.59212330527,30706.00727122021,32105.59212330527,0.233,182.21516324776331,7.385755081623882,3.639459999999763,3.740301482364248,7.379761482364011,-2.9094884418441,177.73889660798358,13805.378395923908,TP Hit,1.300164224478809,6,False,False,False,False,2021-07-21 16:00:00,2021-07,False,LONDON
BB Expansion Long,1627261200000,2021-07-26 01:00:00+00:00,1627261200000,2021-07-26 01:00:00+00:00,Long,36754.8,37759.505115108026,37778.39431226416,35986.16409516981,37778.39431226416,0.184,184.86574117987627,6.8553160705899385,3.3856000000002675,3.475612276728207,6.861212276728475,0.0,178.01042510928633,13983.388821033192,TP Hit,1.307127482328552,0,False,False,False,False,2021-07-26 01:00:00,2021-07,True,OFF_HOURS
BB Expansion Long,1627426800000,2021-07-27 23:00:00+00:00,1627470000000,2021-07-28 11:00:00+00:00,Long,39166.6,40810.32985310623,40830.74522571909,37934.75503748225,40830.74522571909,0.115,189.02893310721683,4.598673466553608,2.2505499999999667,2.3477678504785584,4.598317850478525,-0.1858486639275,184.6161083045907,14168.004929337783,TP Hit,1.3343642285524662,12,False,False,False,False,2021-07-28 11:00:00,2021-07,False,OFF_HOURS
BB Expansion Long,1627678800000,2021-07-30 21:00:00+00:00,1627686000000,2021-07-30 23:00:00+00:00,Long,40709.9,41995.11656015354,42016.12462246477,39731.54387182536,42016.12462246477,0.148,190.2120509027236,6.120171225451362,3.0177199999999136,3.109193222062022,6.126913222061935,0.0,184.09187967727223,14352.096809015058,TP Hit,1.3136490109704884,2,False,False,False,False,2021-07-30 23:00:00,2021-07,False,NEW_YORK
BB Expansion Short,1627866000000,2021-08-02 01:00:00+00:00,1627966800000,2021-08-03 05:00:00+00:00,Short,39508.8,38181.46395499122,38162.38276360941,40512.31081020123,38162.38276360941,0.073,96.89553128564135,2.8356946343571794,1.44612999999983,1.3929269708716456,2.839056970871476,-0.868137535,94.92797418628416,14447.024783201345,TP Hit,1.3226923233070391,28,False,False,False,False,2021-08-03 05:00:00,2021-08,False,OFF_HOURS
BB Expansion Short,1628164800000,2021-08-05 12:00:00+00:00,1628172000000,2021-08-05 14:00:00+00:00,Short,37985.0,38711.71459365974,38692.36840945501,38692.36840945501,37047.93276464581,0.21,-152.6100646685448,8.053155032334272,3.99,4.062698682992341,8.052698682992341,0.0,-160.66321970087907,14286.361563500464,SL Hit,-1.0273495168092543,2,False,False,False,False,2021-08-05 14:00:00,2021-08,False,LONDON
BB Expansion Long,1628186400000,2021-08-05 18:00:00+00:00,1628262000000,2021-08-06 15:00:00+00:00,Long,40704.8,42117.68288382704,42138.752259957015,39637.42117283095,42138.752259957015,0.136,192.15207220047677,5.631928836100239,2.762160000000673,2.865435153676896,5.627595153677569,1.109865944,185.4102774203765,14471.77184092084,TP Hit,1.3236939387062194,21,False,False,False,False,2021-08-06 15:00:00,2021-08,False,NEW_YORK
ATR Expansion Short,1628470800000,2021-08-09 01:00:00+00:00,1628499600000,2021-08-09 09:00:00+00:00,Short,43174.9,44499.06940682192,44476.83099132626,44476.83099132626,41276.02851301062,0.113,-149.6311429708764,4.953579271485439,2.4407999999998355,2.512940951009565,4.953740951009401,-0.494827113,-154.08989512936182,14317.681945791475,SL Hit,-1.017081101566686,8,False,False,False,False,2021-08-09 09:00:00,2021-08,False,OFF_HOURS
BB Expansion Long,1628510400000,2021-08-09 12:00:00+00:00,1628611200000,2021-08-10 16:00:00+00:00,Long,45953.8,44787.7432962267,44810.1483704119,44810.1483704119,47487.28448553902,0.128,-149.2552580829831,5.807458770958509,2.94144000000041,2.8678494957061487,5.809289495706558,2.3460094720000004,-157.4087263259416,14160.273219465533,SL Hit,-1.0195908208457445,28,False,False,False,False,2021-08-10 16:00:00,2021-08,False,LONDON
BB Expansion Long,1628845200000,2021-08-13 09:00:00+00:00,1628884800000,2021-08-13 20:00:00+00:00,Long,46178.1,47038.496413795816,47062.027427509565,45338.65631524139,47062.027427509565,0.173,148.84857958667638,8.063235589793338,3.9980300000001,4.070865372478649,8.06889537247875,0.8022217599999999,139.98312223688302,14300.256341702416,TP Hit,1.0249602557236834,11,False,False,False,False,2021-08-13 20:00:00,2021-08,False,LONDON
BB Expansion Long,1629082800000,2021-08-16 03:00:00+00:00,1629100800000,2021-08-16 08:00:00+00:00,Long,48029.8,47113.90822948382,47137.47696796781,47137.47696796781,48970.518924480224,0.165,-151.12214213516975,7.849355928932416,3.966600000000145,3.8888418498573447,7.855441849857489,0.7810289850000001,-159.75252704910218,14140.503814653312,SL Hit,-1.026412787340374,5,False,False,False,False,2021-08-16 08:00:00,2021-08,False,OFF_HOURS
BB Expansion Long,1629403200000,2021-08-19 20:00:00+00:00,1629464400000,2021-08-20 13:00:00+00:00,Long,46743.2,47654.896534985855,47678.73590293732,45856.79568735641,47678.73590293732,0.164,149.51823173768076,7.740643915868841,3.8343199999995705,3.909656344039919,7.743976344039489,1.535749956,140.24183786581193,14280.745652519125,TP Hit,1.0285335055138003,17,False,False,False,False,2021-08-20 13:00:00,2021-08,False,NEW_YORK
Funding Reversal Short,1629712800000,2021-08-23 10:00:00+00:00,1629730800000,2021-08-23 15:00:00+00:00,Short,50304.8,49582.32511394546,49557.54634077507,51099.75365922493,49557.54634077507,0.185,133.65785392009067,9.239559073039956,4.660149999999085,4.584073036521513,9.244223036520598,0.0,124.4182948470507,14405.163947366173,TP Hit,0.9088264173272064,5,False,False,False,False,2021-08-23 15:00:00,2021-08,False,LONDON
Funding Reversal Short,1630141200000,2021-08-28 09:00:00+00:00,1630195200000,2021-08-29 00:00:00+00:00,Short,48929.0,49664.81684432444,49639.99684590149,49639.99684590149,48266.9031540985,0.21,-154.52153730813305,10.352350768654066,5.134499999999389,5.2121996688195935,10.346699668818982,-3.400594572123,-161.4732935046641,14243.69065386151,SL Hit,-1.0349087321076376,15,False,False,False,False,2021-08-29 00:00:00,2021-08,False,LONDON
Funding Reversal Short,1630515600000,2021-09-01 17:00:00+00:00,1630544400000,2021-09-02 01:00:00+00:00,Short,48494.0,49404.5915354481,49379.90158465578,49379.90158465578,47656.59841534422,0.165,-150.24760334893716,8.076633801674468,4.002900000000336,4.073841880733235,8.076741880733572,-2.7374288754615,-155.58680827515013,14088.103845586362,SL Hit,-1.0278698573520624,8,False,False,False,False,2021-09-02 01:00:00,2021-09,False,NEW_YORK
Funding Reversal Short,1630566000000,2021-09-02 07:00:00+00:00,1630627200000,2021-09-03 00:00:00+00:00,Short,49970.5,49115.490402766896,49090.94493030175,50900.135069698255,49090.94493030175,0.156,133.38149716836418,7.728707251415818,3.906240000000136,3.829093704563391,7.735333704563527,-11.336278726656,136.98906864360436,14225.092914229965,TP Hit,0.9197260571404928,17,False,False,False,False,2021-09-03 00:00:00,2021-09,False,OFF_HOURS
Funding Reversal Short,1630663200000,2021-09-03 10:00:00+00:00,1630677600000,2021-09-03 14:00:00+00:00,Short,50112.8,51053.45790381252,51027.9439318466,51027.9439318466,49247.79606815341,0.16,-150.50526461000206,8.093300632305002,4.009599999999628,4.08223551454721,8.091835514546837,0.0,-158.59856524230707,14066.494348987657,SL Hit,-1.0278797368130252,4,False,False,False,False,2021-09-03 14:00:00,2021-09,False,LONDON
BB Expansion Short,1631026800000,2021-09-07 15:00:00+00:00,1631026800000,2021-09-07 15:00:00+00:00,Short,47343.7,45566.40381152499,45543.631995527234,48621.89536322039,45543.631995527234,0.109,193.72528454377544,5.063600657728112,2.5778500000001587,2.482127943755775,5.059977943755934,0.0,188.6616838860473,14255.156032873703,TP Hit,1.3904730369206877,0,False,False,False,False,2021-09-07 15:00:00,2021-09,True,NEW_YORK
BB Expansion Short,1632124800000,2021-09-20 08:00:00+00:00,1632135600000,2021-09-20 11:00:00+00:00,Short,44803.3,43509.11797044917,43487.37428330752,45789.32891601858,43487.37428330752,0.148,191.5389403735228,6.535118929813239,3.319640000000043,3.218065696964244,6.537705696964286,-0.663420804,185.6672422477095,14440.823275121416,TP Hit,1.3125193475831545,3,False,False,False,False,2021-09-20 11:00:00,2021-09,False,LONDON
BB Expansion Short,1632186000000,2021-09-21 01:00:00+00:00,1632207600000,2021-09-21 07:00:00+00:00,Short,41653.1,43307.19871339943,43285.55593543172,43285.55593543172,39435.58453412261,0.09,-148.86888420594914,3.823213442102974,1.874700000000157,1.9478500170939517,3.822550017094109,0.0,-152.6920976480521,14288.131177473362,SL Hit,-1.0132578022462744,6,False,False,False,False,2021-09-21 07:00:00,2021-09,False,OFF_HOURS
BB Expansion Short,1632265200000,2021-09-21 23:00:00+00:00,1632272400000,2021-09-22 01:00:00+00:00,Short,40499.1,42297.6030702109,42276.464837792,42276.464837792,38078.96050306667,0.081,-145.67874868708287,3.3532664743435414,1.6426799999999058,1.7121968259305942,3.3548768259305,-0.329895423,-148.7021197384264,14139.429057734937,SL Hit,-1.0118930182309422,2,False,False,False,False,2021-09-22 01:00:00,2021-09,False,OFF_HOURS
BB Expansion Short,1632481200000,2021-09-24 11:00:00+00:00,1632481200000,2021-09-24 11:00:00+00:00,Short,42134.8,40914.84248567345,40894.39528802944,43291.2162407735,40894.39528802944,0.125,152.49468929081922,5.19060265535459,2.6362499999995634,2.5558997055013606,5.192149705500924,0.0,147.30408663546464,14286.7331443704,TP Hit,1.054946714956679,0,False,False,False,False,2021-09-24 11:00:00,2021-09,True,LONDON
BB Expansion Long,1632970800000,2021-09-30 03:00:00+00:00,1633071600000,2021-10-01 07:00:00+00:00,Long,43404.3,44324.36562414907,44346.53889359586,42515.016995763726,44346.53889359586,0.165,151.81082798459576,7.237614913992298,3.5838000000001924,3.658589458720962,7.242389458721155,2.0930517137475,142.48016135685597,14429.213305727257,TP Hit,1.034615099767059,28,False,False,False,False,2021-10-01 07:00:00,2021-10,False,OFF_HOURS
