asset,strategy,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,size,gross_pnl,fees,slippage,funding,net_pnl,capital_after,reason,hold_candles
ETHUSDT,P39_CAND_0551:BB Expansion Long,Long,1707764400000,1707782400000,2623.6,2675.463620959756,2583.0585441810667,2676.8020219707414,2.065,107.0984,5.4713,5.4483,0.5495,101.0776,8206.1098,TP Hit,5
ETHUSDT,P39_CAND_0551:BB Expansion Long,Long,1707908400000,1707955200000,2756.3,2817.1225483218814,2709.102293755123,2818.5318142289957,1.791,108.9332,4.991,4.9956,1.1418,102.8003,8308.9101,TP Hit,13
ETHUSDT,P39_CAND_0551:ATR Expansion Long,Long,1708120800000,1708178400000,2793.5,2735.102233256143,2736.4704684903877,2875.419297264419,1.495,-87.3047,4.1326,4.1983,0.8373,-92.2746,8216.6355,SL Hit,16
ETHUSDT,P39_CAND_0551:ATR Expansion Short,Short,1708448400000,1708455600000,2897.5,2969.2237620678075,2967.739892121747,2795.6651618173796,1.194,-85.6382,3.5024,3.4553,0.0,-89.1406,8127.4949,SL Hit,2
ETHUSDT,P39_CAND_0551:ATR Expansion Short,Short,1708509600000,1708556400000,2899.8,2965.553280176216,2964.0712445539393,2807.0681331690907,1.294,-85.0847,3.7949,3.807,-0.3773,-88.5023,8038.9926,SL Hit,13
ETHUSDT,P39_CAND_0551:Funding Reversal Short,Short,1709024400000,1709035200000,3221.7,3285.5860241461523,3283.9440521200927,3162.7759478799076,1.327,-84.7768,4.3176,4.3817,0.0,-89.0943,7949.8982,SL Hit,3
ETHUSDT,P39_CAND_0551:Funding Reversal Short,Short,1709110800000,1709136000000,3332.5,3394.372493540025,3392.676155462294,3275.563844537706,1.358,-84.0228,4.5675,4.5172,-1.9828,-86.6076,7863.2906,SL Hit,7
ETHUSDT,P39_CAND_0551:Funding Reversal Short,Short,1709571600000,1709593200000,3551.4,3629.0223527902494,3627.2087484160415,3479.1712515839586,1.062,-82.4349,3.8128,3.827,0.0,-86.2477,7777.0429,SL Hit,6
ETHUSDT,P39_CAND_0551:Funding Reversal Short,Short,1709629200000,1709647200000,3695.9,3794.23998610358,3792.343814196482,3603.2961858035183,0.411,-40.4177,1.5392,1.5356,0.0,-41.957,7735.0859,SL Hit,5
ETHUSDT,P39_CAND_0551:BB Expansion Short,Short,1709668800000,1709679600000,3375.8,3537.8682933483346,3536.1002432267214,3157.7713288517757,0.244,-39.5447,0.8435,0.8535,0.0,-40.3881,7694.6978,SL Hit,3
