candidate_id,candidate_hash,family,net_pnl,gross_profit,gross_loss,profit_factor,max_drawdown_pct,trades,win_rate,winning_trades,losing_trades,average_win,average_loss,expectancy,positive_months,negative_months,zero_months,best_month,worst_month,stress_pass_count,stress_fail_count,combined_adverse_pnl,combined_adverse_dd,execution_status,live_known,trade_log_path,trade_log_hash,params,track_high_pnl,track_quality,track_stress,track_monthly,promotion_reason,score,registered_status,behavior_cluster
P37_CAND_0032,dd2950ee5915cc4b,phase37_focused_strategy1_guard,1212.51,8069.6,6857.09,1.1768,9.1086,124.0,0.5,62.0,62.0,130.15,-110.6,9.78,28.0,18.0,0.0,456.76,-368.18,4.0,11.0,-11980.73,119.6358,ENGINE_EXECUTED,YES,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Long"", ""Funding Reversal Short"", ""Low-Activity Filler Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.08, ""min_adx"": 12, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.035, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.45}",False,False,False,False,NOT_PROMOTED,12.4262,,
P37_CAND_0033,7b678da161275fd2,phase37_focused_strategy1_guard,2340.26,10416.8,8076.54,1.2898,7.8824,146.0,0.5274,77.0,69.0,135.28,-117.05,16.03,29.0,18.0,0.0,498.41,-387.93,6.0,9.0,-12816.72,127.252,ENGINE_EXECUTED,YES,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Long"", ""Funding Reversal Short"", ""Low-Activity Filler Short""], ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.08, ""min_adx"": 12, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.035, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.55}",False,False,False,False,NOT_PROMOTED,17.2971,,
P37_CAND_0034,bc23a6ab2bdc95e6,phase37_focused_strategy1_guard,876.51,7268.93,6392.42,1.1371,9.1922,115.0,0.487,56.0,59.0,129.8,-108.35,7.62,26.0,18.0,0.0,323.6,-349.62,5.0,10.0,-10860.77,108.4806,ENGINE_EXECUTED,YES,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.08, ""min_adx"": 12, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.035, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.55}",False,False,False,False,NOT_PROMOTED,12.6514,,
P37_CAND_0035,f5a93a1f9fef654c,phase37_focused_strategy1_guard,1110.53,7157.68,6047.15,1.1836,7.3315,112.0,0.4911,55.0,57.0,130.14,-106.09,9.92,25.0,19.0,0.0,328.0,-317.02,7.0,8.0,-9993.94,99.9403,ENGINE_EXECUTED,YES,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.08, ""min_adx"": 15, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.045, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.55}",False,False,False,False,NOT_PROMOTED,16.2808,,
P37_CAND_0036,218bdb7263a09c79,phase37_focused_strategy1_guard,1643.84,8439.83,6795.99,1.2419,8.5402,125.0,0.512,64.0,61.0,131.87,-111.41,13.15,26.0,21.0,0.0,482.0,-325.99,7.0,8.0,-11822.73,117.7937,ENGINE_EXECUTED,YES,,,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Short""], ""disallowed_sources"": [], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.08, ""min_adx"": 15, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.045, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.65}",False,False,False,False,NOT_PROMOTED,16.5927,,
P37_CAND_0037,e4d5c97d1d3b4725,phase37_focused_strategy1_guard,1643.84,8439.83,6795.99,1.2419,8.5402,125.0,0.512,64.0,61.0,131.87,-111.41,13.15,26.0,21.0,0.0,482.0,-325.99,7.0,8.0,-11822.73,117.7937,ENGINE_EXECUTED,YES,,,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.08, ""min_adx"": 15, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.045, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.65}",False,False,False,False,NOT_PROMOTED,16.5927,,
P37_CAND_0038,4445bad1795e6d31,phase37_focused_strategy1_guard,1110.53,7157.68,6047.15,1.1836,7.3315,112.0,0.4911,55.0,57.0,130.14,-106.09,9.92,25.0,19.0,0.0,328.0,-317.02,7.0,8.0,-9993.94,99.9403,ENGINE_EXECUTED,YES,,,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""BB Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.08, ""min_adx"": 15, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.045, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.65}",False,False,False,False,NOT_PROMOTED,16.2808,,
P37_CAND_0039,717eace4e0bc691b,phase37_focused_strategy1_guard,1110.53,7157.68,6047.15,1.1836,7.3315,112.0,0.4911,55.0,57.0,130.14,-106.09,9.92,25.0,19.0,0.0,328.0,-317.02,7.0,8.0,-9993.94,99.9403,ENGINE_EXECUTED,YES,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""BB Expansion Short""], ""disallowed_sources"": [], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.08, ""min_adx"": 15, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.045, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.8}",False,False,False,False,NOT_PROMOTED,16.2808,,
P37_CAND_0040,715214b3c9fd1309,phase37_focused_strategy1_guard,1736.83,8321.08,6584.24,1.2638,8.526,124.0,0.5161,64.0,60.0,130.02,-109.74,14.01,26.0,21.0,0.0,447.39,-328.89,7.0,8.0,-10451.85,104.3717,ENGINE_EXECUTED,YES,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.08, ""min_adx"": 18, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.045, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.8}",False,False,False,False,NOT_PROMOTED,16.9118,,
P37_CAND_0041,b43dfcf8f30434a5,phase37_focused_strategy1_guard,1736.83,8321.08,6584.24,1.2638,8.526,124.0,0.5161,64.0,60.0,130.02,-109.74,14.01,26.0,21.0,0.0,447.39,-328.89,7.0,8.0,-10451.85,104.3717,ENGINE_EXECUTED,YES,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.08, ""min_adx"": 18, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.045, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.8}",False,False,False,False,NOT_PROMOTED,16.9118,,
P37_CAND_0042,239533aa454c1c1d,phase37_focused_strategy1_guard,1861.38,11523.19,9661.81,1.1927,12.9257,175.0,0.5029,88.0,87.0,130.95,-111.06,10.64,33.0,25.0,0.0,553.57,-386.96,5.0,10.0,-17297.98,173.571,ENGINE_EXECUTED,YES,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Long"", ""Funding Reversal Short"", ""Low-Activity Filler Short""], ""disallowed_sources"": [], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.1, ""min_adx"": 18, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.0, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0}",False,False,False,False,NOT_PROMOTED,11.3255,,
P37_CAND_0043,7d529273a01c53f2,phase37_focused_strategy1_guard,1861.38,11523.19,9661.81,1.1927,12.9257,175.0,0.5029,88.0,87.0,130.95,-111.06,10.64,33.0,25.0,0.0,553.57,-386.96,5.0,10.0,-17297.98,173.571,ENGINE_EXECUTED,YES,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Long"", ""Funding Reversal Short"", ""Low-Activity Filler Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.1, ""min_adx"": 18, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.0, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0}",False,False,False,False,NOT_PROMOTED,11.3255,,
P37_CAND_0044,57b7ab9dcd4605b2,phase37_focused_strategy1_guard,831.11,8260.52,7429.41,1.1119,8.6535,136.0,0.4706,64.0,72.0,129.07,-103.19,6.11,29.0,28.0,0.0,351.8,-342.79,5.0,10.0,-13706.01,136.7353,ENGINE_EXECUTED,YES,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.1, ""min_adx"": 18, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.0, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0}",False,False,False,False,NOT_PROMOTED,11.0234,,
P37_CAND_0045,6d9f86c73d43dd46,phase37_focused_strategy1_guard,1245.06,12129.07,10884.01,1.1144,10.7434,196.0,0.4847,95.0,101.0,127.67,-107.76,6.35,37.0,27.0,0.0,406.17,-343.62,6.0,9.0,-18635.3,182.7142,ENGINE_EXECUTED,YES,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short""], ""disallowed_sources"": [], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.1, ""min_adx"": 22, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.0, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.2}",False,False,False,False,NOT_PROMOTED,11.6174,,
P37_CAND_0046,e74379bddffab49f,phase37_focused_strategy1_guard,1655.87,13931.98,12276.11,1.1349,9.4111,218.0,0.4954,108.0,110.0,129.0,-111.6,7.6,37.0,27.0,0.0,406.17,-368.94,5.0,10.0,-20327.75,198.3394,ENGINE_EXECUTED,YES,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.1, ""min_adx"": 22, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.0, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.2}",False,False,False,False,NOT_PROMOTED,11.8993,,
P37_CAND_0047,e672eb287a2a685e,phase37_focused_strategy1_guard,1655.87,13931.98,12276.11,1.1349,9.4111,218.0,0.4954,108.0,110.0,129.0,-111.6,7.6,37.0,27.0,0.0,406.17,-368.94,5.0,10.0,-20327.75,198.3394,ENGINE_EXECUTED,YES,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.1, ""min_adx"": 22, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.0, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.2}",False,False,False,False,NOT_PROMOTED,11.8993,,
P37_CAND_0048,1ab17002ac318275,phase37_focused_strategy1_guard,1245.06,12129.07,10884.01,1.1144,10.7434,196.0,0.4847,95.0,101.0,127.67,-107.76,6.35,37.0,27.0,0.0,406.17,-343.62,6.0,9.0,-18635.3,182.7142,ENGINE_EXECUTED,YES,,,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""BB Expansion Short""], ""disallowed_sources"": [], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.1, ""min_adx"": 22, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.0, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.35}",False,False,False,False,NOT_PROMOTED,11.6174,,
P37_CAND_0049,fefc3ab344712522,phase37_focused_strategy1_guard,1245.06,12129.07,10884.01,1.1144,10.7434,196.0,0.4847,95.0,101.0,127.67,-107.76,6.35,37.0,27.0,0.0,406.17,-343.62,6.0,9.0,-18635.3,182.7142,ENGINE_EXECUTED,YES,,,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""BB Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.1, ""min_adx"": 22, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.02, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.35}",False,False,False,False,NOT_PROMOTED,11.6174,,
P37_CAND_0050,12443e8d79a6d30f,phase37_focused_strategy1_guard,1275.67,14922.13,13646.45,1.0935,8.5256,244.0,0.4877,119.0,125.0,125.4,-109.17,5.23,36.0,28.0,0.0,511.32,-353.73,5.0,10.0,-23648.2,225.8401,ENGINE_EXECUTED,YES,,,"{""allowed_sessions"": null, ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.1, ""min_adx"": 0, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.02, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.35}",False,False,False,False,NOT_PROMOTED,11.3479,,
P37_CAND_0051,3d90e6ada32cefd7,phase37_focused_strategy1_guard,2732.77,13397.99,10665.22,1.2562,9.5577,182.0,0.5165,94.0,88.0,142.53,-121.2,15.02,38.0,23.0,0.0,629.34,-397.04,7.0,8.0,-17848.65,173.3267,ENGINE_EXECUTED,YES,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.1, ""min_adx"": 0, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.02, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.45}",False,False,False,False,NOT_PROMOTED,16.9159,,
P37_CAND_0052,19a003fcc241628b,phase37_focused_strategy1_guard,2631.79,13150.05,10518.25,1.2502,9.6019,180.0,0.5167,93.0,87.0,141.4,-120.9,14.62,38.0,23.0,0.0,591.57,-394.72,7.0,8.0,-15819.11,154.3656,ENGINE_EXECUTED,YES,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Long"", ""Funding Reversal Short"", ""Low-Activity Filler Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.1, ""min_adx"": 0, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.02, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.45}",False,False,False,False,NOT_PROMOTED,16.7328,,
P37_CAND_0053,35d5bc1b8638d6df,phase37_focused_strategy1_guard,2772.66,13257.29,10484.62,1.2645,9.6166,179.0,0.5196,93.0,86.0,142.55,-121.91,15.49,38.0,22.0,0.0,591.57,-399.77,7.0,8.0,-16240.13,158.299,ENGINE_EXECUTED,YES,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Long"", ""Funding Reversal Short"", ""Low-Activity Filler Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.1, ""min_adx"": 0, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.02, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.45}",False,False,False,False,NOT_PROMOTED,17.2094,,
P37_CAND_0054,2bb66b4db0c282ad,phase37_focused_strategy1_guard,1421.85,8844.72,7422.87,1.1915,8.3954,134.0,0.4851,65.0,69.0,136.07,-107.58,10.61,32.0,25.0,0.0,447.97,-355.09,6.0,9.0,-13544.71,134.1319,ENGINE_EXECUTED,YES,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short""], ""disallowed_sources"": [], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.1, ""min_adx"": 0, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.02, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.55}",False,False,False,False,NOT_PROMOTED,14.1391,,
P37_CAND_0055,74b723ac1fd8541b,phase37_focused_strategy1_guard,1005.55,10640.03,9634.48,1.1044,10.3531,173.0,0.474,82.0,91.0,129.76,-105.87,5.81,32.0,28.0,0.0,426.28,-350.28,5.0,10.0,-16214.2,158.7129,ENGINE_EXECUTED,YES,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.1, ""min_adx"": 12, ""min_atr_pct"": 0.0, ""min_bb_width"": 0.02, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.55}",False,False,False,False,NOT_PROMOTED,10.273,,
P37_CAND_0056,cfcbf89a266b6a70,phase37_focused_strategy1_guard,1860.91,13533.05,11672.15,1.1594,12.6648,204.0,0.5,102.0,102.0,132.68,-114.43,9.12,33.0,27.0,0.0,476.58,-386.96,5.0,10.0,-19021.7,184.6475,ENGINE_EXECUTED,YES,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.1, ""min_adx"": 12, ""min_atr_pct"": 0.0, ""min_bb_width"": 0.025, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.55}",False,False,False,False,NOT_PROMOTED,10.7225,,
P37_CAND_0057,c14d29e9d00194cf,phase37_focused_strategy1_guard,2692.28,16730.82,14038.54,1.1918,9.4035,245.0,0.5102,125.0,120.0,133.85,-116.99,10.99,40.0,23.0,0.0,572.66,-391.99,7.0,8.0,-21331.39,206.3543,ENGINE_EXECUTED,YES,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Short""], ""disallowed_sources"": [], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.1, ""min_adx"": 12, ""min_atr_pct"": 0.0, ""min_bb_width"": 0.025, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.65}",False,False,False,False,NOT_PROMOTED,16.3085,,
P37_CAND_0058,38d8f7014334704b,phase37_focused_strategy1_guard,1929.69,13647.8,11718.11,1.1647,12.2734,210.0,0.4952,104.0,106.0,131.23,-110.55,9.19,40.0,23.0,0.0,571.26,-343.79,7.0,8.0,-16995.81,166.1394,ENGINE_EXECUTED,YES,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""BB Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.1, ""min_adx"": 12, ""min_atr_pct"": 0.0, ""min_bb_width"": 0.025, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.65}",False,False,False,False,NOT_PROMOTED,13.84,,
P37_CAND_0059,ce6bf5857594e7c3,phase37_focused_strategy1_guard,1929.69,13647.8,11718.11,1.1647,12.2734,210.0,0.4952,104.0,106.0,131.23,-110.55,9.19,40.0,23.0,0.0,571.26,-343.79,7.0,8.0,-16995.81,166.1394,ENGINE_EXECUTED,YES,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""BB Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.1, ""min_adx"": 12, ""min_atr_pct"": 0.0, ""min_bb_width"": 0.025, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.65}",False,False,False,False,NOT_PROMOTED,13.84,,
P37_CAND_0060,5d21b46fc6c288d0,phase37_focused_strategy1_guard,2917.36,17414.81,14497.45,1.2012,10.3499,252.0,0.5119,129.0,123.0,135.0,-117.87,11.58,40.0,23.0,0.0,682.02,-399.77,7.0,8.0,-21172.36,203.0777,ENGINE_EXECUTED,YES,,,"{""allowed_sessions"": null, ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.1, ""min_adx"": 15, ""min_atr_pct"": 0.0, ""min_bb_width"": 0.025, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.8}",False,False,False,False,NOT_PROMOTED,16.1544,,
P37_CAND_0061,2f06399a6b4cccdc,phase37_focused_strategy1_guard,2637.17,16871.79,14234.62,1.1853,9.706,249.0,0.51,127.0,122.0,132.85,-116.68,10.59,40.0,23.0,0.0,673.09,-391.99,7.0,8.0,-20912.77,200.6827,ENGINE_EXECUTED,YES,,,"{""allowed_sessions"": null, ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.1, ""min_adx"": 15, ""min_atr_pct"": 0.0, ""min_bb_width"": 0.025, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.8}",False,False,False,False,NOT_PROMOTED,16.0372,,
P37_CAND_0062,d12699e185ffeeff,phase37_focused_strategy1_guard,2732.93,16746.98,14014.04,1.195,9.4047,244.0,0.5123,125.0,119.0,133.98,-117.77,11.2,40.0,23.0,0.0,673.09,-393.45,7.0,8.0,-20742.4,199.1108,ENGINE_EXECUTED,YES,,,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Long"", ""Funding Reversal Short"", ""Low-Activity Filler Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.1, ""min_adx"": 15, ""min_atr_pct"": 0.0, ""min_bb_width"": 0.025, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.8}",False,False,False,False,NOT_PROMOTED,16.3806,,
P37_CAND_0063,f731ce8de542bc7b,phase37_focused_strategy1_guard,6639.02,27580.25,20941.23,1.317,8.4752,328.0,0.5366,176.0,152.0,156.71,-137.77,20.24,45.0,22.0,0.0,836.06,-466.37,7.0,8.0,-25410.07,243.5082,ENGINE_EXECUTED,YES,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Long"", ""Funding Reversal Short"", ""Low-Activity Filler Short""], ""disallowed_sources"": [], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.12, ""min_adx"": 15, ""min_atr_pct"": 0.0, ""min_bb_width"": 0.03, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 0.0}",False,False,False,False,NOT_PROMOTED,22.1714,,
