timestamp,event_type,symbol,details
1612540800000,POSITION_CLOSED,SOLUSDT,Side: Short | Reason: SL Hit | Exit Price: 7.101498911837882 | PnL: $-96.72
1612684800000,SIGNAL_GENERATED,SOLUSDT,Side: Long | Close: 6.4201
1612688400000,POSITION_OPENED,SOLUSDT,Side: Long | Size: 303.8780 | SL: 6.11 | TP: 6.85
1612702800000,POSITION_CLOSED,SOLUSDT,Side: Long | Reason: TP Hit | Exit Price: 6.849163471335284 | PnL: $134.48
1612771200000,SIGNAL_GENERATED,SOLUSDT,Side: Long | Close: 7.4633
1612774800000,POSITION_OPENED,SOLUSDT,Side: Long | Size: 240.3750 | SL: 7.06 | TP: 8.02
1612800000000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.001893 | Cost: $3.5343
1612800000000,POSITION_CLOSED,SOLUSDT,Side: Long | Reason: TP Hit | Exit Price: 8.013805653008538 | PnL: $118.11
1612987200000,SIGNAL_GENERATED,SOLUSDT,Side: Long | Close: 8.7965
1612990800000,POSITION_OPENED,SOLUSDT,Side: Long | Size: 195.3620 | SL: 8.30 | TP: 9.35
1613001600000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.001627 | Cost: $2.8952
